incident_id,crime_type,latitude,longitude,date,time,severity,ward,weather,risk_score
9170,chain_snatching,12.922048,77.592423,13-08-2025,00:05,high,Malleshwaram,cloudy,36
9171,chain_snatching,12.881069,77.629809,02-06-2025,08:07,high,Koramangala,cloudy,80
9172,public_damage,12.856877,77.72909,16-11-2025,09:28,moderate,MG Road,rainy,46
9173,harassment,12.995914,77.481598,11-05-2025,12:30,moderate,BTM,clear,72
9174,street_fight,12.846928,77.662385,19-11-2025,22:39,high,Koramangala,rainy,30
9175,public_damage,13.03484,77.775379,05-06-2025,08:18,moderate,Electronic City,clear,29
9176,road_accident,12.862912,77.414878,10-04-2025,01:23,high,Malleshwaram,cloudy,41
9177,pickpocketing,12.977162,77.758183,11-05-2025,04:26,moderate,BTM,clear,45
9178,vehicle_theft,12.942835,77.422,18-10-2025,04:13,high,Hebbal,rainy,76
9179,burglary,12.81038,77.511992,07-04-2025,08:40,critical,Jayanagar,cloudy,86
9180,street_fight,12.866217,77.501618,07-04-2025,12:07,high,Electronic City,rainy,49
9181,public_damage,12.892176,77.608253,03-08-2025,09:37,moderate,Hebbal,clear,86
9182,road_accident,12.944184,77.441334,17-08-2025,14:11,high,BTM,rainy,39
9183,chain_snatching,13.08651,77.406641,29-04-2025,16:57,high,Whitefield,humid,32
9184,public_damage,12.94983,77.441764,11-07-2025,12:37,moderate,Koramangala,humid,68
9185,cybercrime,12.904456,77.416828,28-07-2025,21:06,low,Koramangala,clear,61
9186,road_accident,12.891038,77.641592,22-05-2025,09:15,high,Koramangala,rainy,48
9187,road_accident,12.873943,77.78688,05-04-2025,21:17,high,Indiranagar,cloudy,94
9188,burglary,13.023115,77.777193,22-06-2025,13:01,critical,Indiranagar,humid,29
9189,chain_snatching,12.842699,77.618535,11-05-2025,12:26,high,Yelahanka,clear,56
9190,assault,12.813947,77.729092,19-04-2025,15:28,high,Jayanagar,cloudy,13
9191,public_damage,12.827553,77.691814,24-08-2025,02:48,moderate,Yelahanka,humid,91
9192,assault,12.894695,77.506609,10-05-2025,02:38,high,Electronic City,rainy,15
9193,pickpocketing,13.090422,77.686456,02-04-2025,14:46,moderate,Koramangala,rainy,39
9194,public_damage,12.911389,77.501863,28-07-2025,04:44,moderate,BTM,humid,46
9195,pickpocketing,13.088069,77.676713,22-07-2025,04:19,moderate,BTM,humid,66
9196,vehicle_theft,13.065372,77.534672,06-11-2025,03:46,high,BTM,humid,88
9197,road_accident,12.963984,77.762056,20-10-2025,07:46,high,Hebbal,clear,17
9198,cybercrime,12.942826,77.582887,20-08-2025,03:40,low,Yelahanka,clear,95
9199,street_fight,12.933004,77.623176,20-07-2025,04:41,high,BTM,rainy,50
9200,chain_snatching,12.807142,77.493629,18-09-2025,01:11,high,BTM,rainy,72
9201,harassment,12.973785,77.541596,06-06-2025,08:17,moderate,Hebbal,humid,45
9202,burglary,12.941898,77.483403,05-05-2025,06:47,critical,Whitefield,clear,82
9203,road_accident,13.014448,77.637575,28-03-2025,11:28,high,Yelahanka,humid,34
9204,vandalism,12.909523,77.786146,05-06-2025,01:48,low,Electronic City,rainy,10
9205,public_damage,13.059899,77.713603,30-03-2025,10:55,moderate,Indiranagar,humid,23
9206,pickpocketing,13.023137,77.573355,04-06-2025,02:53,moderate,Koramangala,rainy,20
9207,vehicle_theft,12.811974,77.440234,20-11-2025,16:27,high,MG Road,cloudy,21
9208,cybercrime,12.920416,77.756894,12-11-2025,06:14,low,Whitefield,humid,71
9209,road_accident,13.018286,77.459942,27-10-2025,13:51,high,Electronic City,clear,51
9210,vehicle_theft,13.029328,77.774318,12-06-2025,00:59,high,Electronic City,clear,41
9211,vandalism,13.050093,77.599354,03-11-2025,22:48,low,Yelahanka,rainy,80
9212,pickpocketing,12.89889,77.422688,19-08-2025,10:17,moderate,Jayanagar,cloudy,92
9213,burglary,12.858149,77.465753,10-06-2025,19:18,critical,MG Road,rainy,64
9214,public_damage,12.878788,77.796565,29-04-2025,12:11,moderate,Koramangala,rainy,54
9215,burglary,12.851114,77.749728,19-11-2025,09:23,critical,Whitefield,rainy,63
9216,road_accident,12.876413,77.470006,02-11-2025,19:37,high,Electronic City,humid,77
9217,street_fight,13.017046,77.735872,31-03-2025,07:31,high,Whitefield,humid,36
9218,public_damage,13.014261,77.781176,20-11-2025,14:40,moderate,Malleshwaram,humid,10
9219,cybercrime,12.980492,77.535681,24-04-2025,06:58,low,Yelahanka,rainy,94
9220,vandalism,12.804506,77.508768,19-07-2025,19:59,low,BTM,cloudy,83
9221,assault,12.940794,77.669331,16-09-2025,00:52,high,Electronic City,clear,32
9222,road_accident,13.041196,77.460563,04-11-2025,15:55,high,Malleshwaram,rainy,50
9223,burglary,13.005143,77.439908,09-10-2025,11:03,critical,Hebbal,rainy,52
9224,vehicle_theft,13.040591,77.708515,12-11-2025,23:55,high,Malleshwaram,rainy,94
9225,burglary,12.951585,77.527485,28-04-2025,00:57,critical,Jayanagar,clear,12
9226,chain_snatching,12.915232,77.436084,08-06-2025,07:34,high,Indiranagar,clear,53
9227,assault,13.067616,77.794298,29-04-2025,10:56,high,BTM,humid,53
9228,vehicle_theft,13.039476,77.767301,11-08-2025,23:48,high,Whitefield,humid,22
9229,burglary,13.096618,77.508459,21-10-2025,16:59,critical,Hebbal,clear,23
9230,street_fight,12.824534,77.567614,13-10-2025,19:28,high,Electronic City,cloudy,84
9231,pickpocketing,13.008964,77.768831,10-11-2025,08:51,moderate,Koramangala,rainy,74
9232,burglary,12.930549,77.719018,08-11-2025,17:20,critical,Koramangala,rainy,43
9233,street_fight,12.838773,77.487907,10-08-2025,08:04,high,Indiranagar,rainy,64
9234,cybercrime,13.037302,77.425171,28-05-2025,23:23,low,Hebbal,rainy,65
9235,pickpocketing,12.890795,77.715735,19-04-2025,06:48,moderate,MG Road,clear,72
9236,assault,12.87722,77.564279,28-07-2025,11:15,high,Indiranagar,cloudy,60
9237,pickpocketing,13.021291,77.630009,07-10-2025,02:18,moderate,MG Road,cloudy,22
9238,street_fight,13.000624,77.658735,07-09-2025,14:01,high,MG Road,humid,67
9239,vehicle_theft,12.808519,77.771877,13-06-2025,11:58,high,Jayanagar,rainy,47
9240,cybercrime,12.807663,77.73312,12-10-2025,11:55,low,Hebbal,clear,20
9241,road_accident,12.958007,77.573834,27-05-2025,23:04,high,Koramangala,cloudy,62
9242,road_accident,13.023161,77.761214,13-11-2025,13:18,high,Malleshwaram,cloudy,35
9243,vandalism,12.91544,77.662025,24-05-2025,09:45,low,Malleshwaram,cloudy,79
9244,road_accident,12.985983,77.608141,22-04-2025,09:25,high,Whitefield,humid,83
9245,burglary,12.868835,77.706894,17-06-2025,12:29,critical,Yelahanka,cloudy,57
9246,cybercrime,12.925316,77.589532,03-09-2025,10:50,low,Electronic City,clear,51
9247,cybercrime,13.048582,77.713496,12-06-2025,16:04,low,Yelahanka,humid,48
9248,chain_snatching,12.859429,77.594322,19-05-2025,02:49,high,Indiranagar,clear,52
9249,burglary,12.989665,77.50813,08-06-2025,21:31,critical,Indiranagar,cloudy,28
9250,assault,12.844637,77.719648,16-11-2025,03:23,high,Electronic City,cloudy,21
9251,burglary,13.078507,77.403003,31-08-2025,13:26,critical,BTM,rainy,77
9252,harassment,13.093259,77.43989,27-05-2025,15:19,moderate,Hebbal,rainy,21
9253,vandalism,13.031144,77.734238,29-07-2025,14:35,low,Malleshwaram,cloudy,31
9254,assault,12.859575,77.791134,08-10-2025,00:47,high,Koramangala,rainy,69
9255,vandalism,12.881301,77.703461,19-04-2025,10:54,low,Indiranagar,rainy,79
9256,burglary,12.985975,77.512529,03-04-2025,12:09,critical,MG Road,cloudy,41
9257,public_damage,12.988782,77.554275,22-08-2025,00:57,moderate,Indiranagar,rainy,88
9258,street_fight,12.903758,77.64694,14-04-2025,18:20,high,MG Road,rainy,27
9259,vehicle_theft,12.962612,77.458626,28-10-2025,07:55,high,MG Road,clear,23
9260,chain_snatching,12.90731,77.471045,05-05-2025,09:42,high,Yelahanka,clear,25
9261,street_fight,12.938247,77.522838,18-08-2025,22:09,high,Koramangala,clear,29
9262,chain_snatching,13.04883,77.643068,30-06-2025,03:24,high,BTM,humid,11
9263,road_accident,12.916273,77.62129,15-04-2025,10:07,high,Electronic City,rainy,50
9264,burglary,12.926132,77.576607,24-05-2025,04:41,critical,Electronic City,humid,50
9265,assault,13.043034,77.621608,18-08-2025,07:27,high,Koramangala,clear,84
9266,public_damage,12.949231,77.605423,27-08-2025,07:49,moderate,Malleshwaram,rainy,66
9267,vehicle_theft,12.960635,77.489371,27-07-2025,16:24,high,Indiranagar,clear,10
9268,burglary,13.073071,77.562356,10-04-2025,07:21,critical,MG Road,cloudy,62
9269,vandalism,12.922272,77.712919,27-05-2025,08:28,low,Hebbal,clear,65
9270,pickpocketing,12.983274,77.532063,20-08-2025,22:49,moderate,BTM,cloudy,74
9271,street_fight,12.800202,77.491849,18-04-2025,22:42,high,Whitefield,cloudy,12
9272,vandalism,13.067575,77.588338,23-04-2025,16:40,low,Malleshwaram,humid,28
9273,harassment,12.824522,77.423625,22-04-2025,13:52,moderate,Koramangala,rainy,72
9274,road_accident,12.983466,77.476174,18-09-2025,09:01,high,Malleshwaram,clear,95
9275,vehicle_theft,13.085468,77.458664,04-07-2025,14:00,high,Koramangala,cloudy,83
9276,chain_snatching,13.048647,77.736146,26-08-2025,14:00,high,MG Road,cloudy,81
9277,public_damage,13.066455,77.694017,08-06-2025,22:35,moderate,Malleshwaram,rainy,58
9278,public_damage,12.942223,77.72114,02-10-2025,09:50,moderate,BTM,rainy,45
9279,vandalism,13.032796,77.759467,31-07-2025,19:23,low,BTM,clear,52
9280,road_accident,13.065935,77.544905,25-04-2025,03:49,high,Jayanagar,clear,20
9281,assault,12.834416,77.788292,03-10-2025,13:48,high,Koramangala,clear,43
9282,street_fight,13.031413,77.475058,29-04-2025,23:03,high,Electronic City,cloudy,69
9283,chain_snatching,12.985697,77.401794,08-08-2025,15:15,high,Electronic City,humid,53
9284,chain_snatching,12.812149,77.527245,12-08-2025,15:49,high,Koramangala,rainy,49
9285,vandalism,12.93639,77.537145,19-07-2025,03:43,low,MG Road,humid,33
9286,pickpocketing,12.918621,77.649354,29-10-2025,03:24,moderate,Koramangala,humid,69
9287,vehicle_theft,12.945355,77.48477,16-09-2025,01:00,high,BTM,cloudy,83
9288,chain_snatching,13.048635,77.787669,12-06-2025,23:15,high,Yelahanka,humid,41
9289,burglary,13.036504,77.517122,19-06-2025,01:27,critical,Yelahanka,clear,73
9290,public_damage,13.004534,77.536315,11-04-2025,20:18,moderate,Whitefield,rainy,58
9291,pickpocketing,12.916206,77.721721,23-07-2025,21:56,moderate,Whitefield,rainy,76
9292,vandalism,13.071894,77.454493,18-09-2025,16:33,low,Koramangala,clear,77
9293,burglary,13.094755,77.734526,17-07-2025,03:52,critical,Hebbal,clear,45
9294,vandalism,12.929119,77.418494,11-07-2025,03:18,low,Yelahanka,clear,94
9295,pickpocketing,12.920158,77.406998,30-05-2025,10:39,moderate,Electronic City,rainy,88
9296,vandalism,12.882579,77.663966,05-07-2025,10:30,low,Hebbal,cloudy,72
9297,vandalism,13.018722,77.48773,09-04-2025,07:20,low,MG Road,cloudy,30
9298,cybercrime,12.95536,77.702107,13-10-2025,17:34,low,Malleshwaram,rainy,84
9299,street_fight,12.984182,77.573481,26-03-2025,22:39,high,Indiranagar,cloudy,89
9300,assault,12.807027,77.448032,08-10-2025,16:32,high,Hebbal,cloudy,19
9301,vandalism,12.855933,77.600884,08-09-2025,23:14,low,BTM,clear,21
9302,street_fight,12.938721,77.484187,22-05-2025,17:49,high,Malleshwaram,rainy,72
9303,road_accident,12.978033,77.648993,08-04-2025,01:09,high,MG Road,rainy,42
9304,street_fight,12.802137,77.758336,31-10-2025,09:23,high,Hebbal,clear,47
9305,vandalism,12.838852,77.513347,17-08-2025,07:23,low,Whitefield,cloudy,90
9306,chain_snatching,12.989772,77.650578,13-09-2025,12:22,high,BTM,humid,48
9307,cybercrime,12.801978,77.472178,18-05-2025,10:11,low,Electronic City,humid,30
9308,burglary,13.095265,77.589428,20-08-2025,16:14,critical,Whitefield,rainy,46
9309,vandalism,13.043804,77.516853,24-08-2025,03:08,low,MG Road,clear,40
9310,assault,13.048145,77.751082,12-10-2025,15:45,high,Whitefield,clear,25
9311,public_damage,13.03295,77.75789,23-10-2025,09:29,moderate,Koramangala,clear,87
9312,chain_snatching,13.060003,77.655205,31-08-2025,06:14,high,Malleshwaram,humid,11
9313,assault,13.083769,77.642982,14-09-2025,11:51,high,Electronic City,rainy,85
9314,vehicle_theft,12.81325,77.568971,03-11-2025,10:36,high,Yelahanka,cloudy,86
9315,vehicle_theft,12.846078,77.608443,15-04-2025,20:06,high,Malleshwaram,rainy,84
9316,vehicle_theft,12.937231,77.799828,19-08-2025,04:02,high,Indiranagar,rainy,52
9317,vandalism,13.048217,77.754546,21-05-2025,08:11,low,Whitefield,rainy,29
9318,chain_snatching,12.811876,77.457862,08-11-2025,23:55,high,Indiranagar,rainy,93
9319,public_damage,12.963106,77.667371,05-05-2025,17:20,moderate,Electronic City,clear,10
9320,street_fight,12.886421,77.638516,10-08-2025,16:33,high,BTM,rainy,57
9321,street_fight,12.805662,77.454789,08-09-2025,02:21,high,BTM,rainy,29
9322,vehicle_theft,13.036809,77.513497,13-11-2025,03:26,high,Whitefield,clear,75
9323,street_fight,12.921061,77.684184,23-05-2025,01:16,high,Whitefield,rainy,24
9324,chain_snatching,12.847078,77.495445,10-11-2025,03:23,high,Hebbal,humid,31
9325,public_damage,12.816513,77.693816,16-05-2025,20:36,moderate,Whitefield,clear,58
9326,vehicle_theft,12.897359,77.440662,10-07-2025,06:13,high,Yelahanka,humid,25
9327,public_damage,12.885662,77.48722,31-03-2025,18:23,moderate,BTM,humid,77
9328,cybercrime,12.871048,77.453013,07-09-2025,05:53,low,Hebbal,humid,23
9329,harassment,13.007196,77.608661,10-09-2025,21:57,moderate,Whitefield,rainy,70
9330,vehicle_theft,12.922534,77.624445,05-08-2025,23:48,high,Hebbal,rainy,27
9331,road_accident,12.871992,77.586653,28-05-2025,19:15,high,Koramangala,rainy,48
9332,road_accident,12.872721,77.485657,28-10-2025,22:47,high,Whitefield,cloudy,57
9333,vehicle_theft,12.953336,77.490864,11-06-2025,14:34,high,Malleshwaram,clear,30
9334,road_accident,12.967293,77.531085,01-06-2025,00:06,high,BTM,clear,81
9335,assault,13.00804,77.541105,26-06-2025,21:31,high,Electronic City,clear,89
9336,vandalism,12.817685,77.786016,12-08-2025,09:06,low,Koramangala,cloudy,35
9337,public_damage,12.838522,77.443727,10-10-2025,17:58,moderate,Koramangala,humid,73
9338,harassment,12.824948,77.578111,22-04-2025,18:06,moderate,Hebbal,humid,39
9339,harassment,13.013818,77.770078,17-10-2025,18:41,moderate,BTM,clear,41
9340,cybercrime,12.863161,77.677995,18-07-2025,06:01,low,MG Road,clear,45
9341,burglary,12.966644,77.561542,03-11-2025,04:06,critical,Hebbal,clear,75
9342,assault,12.8666,77.769759,05-06-2025,16:46,high,BTM,humid,27
9343,road_accident,13.00372,77.427251,18-07-2025,10:37,high,Koramangala,cloudy,85
9344,assault,13.038776,77.677661,14-08-2025,05:18,high,Electronic City,clear,33
9345,vandalism,13.073346,77.520275,17-11-2025,00:49,low,Malleshwaram,cloudy,66
9346,vehicle_theft,13.043957,77.710332,22-05-2025,05:02,high,Jayanagar,clear,61
9347,harassment,13.072687,77.46562,17-09-2025,03:27,moderate,Yelahanka,rainy,78
9348,road_accident,13.021294,77.495012,08-06-2025,10:05,high,Yelahanka,cloudy,37
9349,vandalism,12.838032,77.622024,04-05-2025,05:48,low,Malleshwaram,rainy,65
9350,chain_snatching,13.059102,77.45594,15-09-2025,00:24,high,Whitefield,rainy,16
9351,harassment,12.923005,77.438874,26-06-2025,10:38,moderate,Yelahanka,cloudy,17
9352,harassment,12.877208,77.567499,27-06-2025,04:49,moderate,Malleshwaram,rainy,55
9353,vandalism,12.980179,77.717637,03-07-2025,17:25,low,Indiranagar,humid,18
9354,vandalism,13.024923,77.555187,11-04-2025,07:59,low,Jayanagar,cloudy,87
9355,harassment,12.899622,77.490524,19-04-2025,06:41,moderate,Hebbal,clear,30
9356,vandalism,12.922858,77.475854,01-06-2025,11:04,low,Yelahanka,cloudy,21
9357,public_damage,12.851709,77.518654,14-06-2025,07:16,moderate,MG Road,clear,55
9358,harassment,12.950865,77.625181,12-04-2025,09:11,moderate,Koramangala,cloudy,53
9359,vehicle_theft,13.0019,77.420301,13-04-2025,08:16,high,Yelahanka,cloudy,80
9360,public_damage,12.816271,77.680791,03-08-2025,11:08,moderate,Hebbal,humid,30
9361,harassment,12.811718,77.661486,18-08-2025,02:28,moderate,BTM,rainy,55
9362,cybercrime,12.883957,77.723628,18-04-2025,21:43,low,BTM,humid,95
9363,public_damage,13.009645,77.734693,20-10-2025,23:53,moderate,Jayanagar,humid,47
9364,chain_snatching,13.035074,77.484834,01-07-2025,13:19,high,BTM,humid,87
9365,chain_snatching,12.952108,77.704009,27-08-2025,11:38,high,Malleshwaram,rainy,35
9366,harassment,12.93586,77.765962,24-08-2025,11:35,moderate,Indiranagar,clear,83
9367,chain_snatching,12.941667,77.64036,06-10-2025,08:12,high,Jayanagar,clear,35
9368,vandalism,12.914378,77.739754,27-10-2025,16:08,low,Malleshwaram,rainy,86
9369,cybercrime,13.011168,77.688835,18-10-2025,09:09,low,Yelahanka,rainy,33
9370,assault,12.993364,77.547019,09-06-2025,12:48,high,Whitefield,clear,43
9371,burglary,12.912215,77.773899,01-09-2025,20:41,critical,Malleshwaram,rainy,64
9372,pickpocketing,12.835307,77.427148,06-07-2025,02:25,moderate,MG Road,rainy,28
9373,assault,12.906816,77.544311,22-05-2025,13:47,high,BTM,clear,89
9374,chain_snatching,12.92105,77.560091,21-05-2025,16:17,high,Koramangala,humid,83
9375,street_fight,12.937054,77.512667,26-09-2025,23:37,high,Hebbal,cloudy,58
9376,vandalism,12.877761,77.672701,29-04-2025,13:47,low,Hebbal,cloudy,41
9377,harassment,12.876695,77.711186,17-04-2025,22:46,moderate,Yelahanka,clear,29
9378,chain_snatching,13.096516,77.540648,23-10-2025,15:04,high,Whitefield,clear,87
9379,chain_snatching,13.029568,77.549948,17-08-2025,18:00,high,BTM,rainy,20
9380,assault,13.038895,77.773964,19-08-2025,19:36,high,Yelahanka,rainy,28
9381,harassment,13.017127,77.415386,10-04-2025,06:24,moderate,BTM,rainy,81
9382,harassment,12.842136,77.74302,13-10-2025,19:47,moderate,BTM,rainy,71
9383,street_fight,12.892802,77.45637,14-08-2025,00:17,high,Whitefield,humid,20
9384,public_damage,12.97379,77.578152,22-10-2025,08:20,moderate,Yelahanka,rainy,66
9385,street_fight,12.819328,77.410744,10-09-2025,08:14,high,Jayanagar,cloudy,68
9386,vehicle_theft,12.811515,77.684507,20-06-2025,01:03,high,Jayanagar,clear,11
9387,public_damage,13.07014,77.66951,01-11-2025,00:58,moderate,MG Road,humid,30
9388,assault,12.898158,77.413331,13-04-2025,22:20,high,Koramangala,clear,58
9389,pickpocketing,13.017908,77.613195,10-08-2025,13:45,moderate,Hebbal,clear,15
9390,chain_snatching,12.830395,77.765715,15-08-2025,02:43,high,Electronic City,cloudy,92
9391,public_damage,12.967504,77.68273,17-09-2025,04:20,moderate,MG Road,rainy,66
9392,burglary,12.826838,77.539196,09-08-2025,15:35,critical,MG Road,clear,32
9393,chain_snatching,12.933528,77.661565,08-09-2025,04:22,high,Indiranagar,clear,21
9394,assault,12.931167,77.620324,09-11-2025,03:05,high,Indiranagar,rainy,90
9395,road_accident,12.974944,77.750841,19-10-2025,19:48,high,Yelahanka,humid,13
9396,vehicle_theft,13.071037,77.656405,02-08-2025,12:44,high,Jayanagar,rainy,14
9397,pickpocketing,12.862966,77.485349,11-07-2025,17:53,moderate,Indiranagar,cloudy,47
9398,assault,13.019779,77.778806,17-07-2025,21:06,high,Koramangala,humid,12
9399,chain_snatching,12.940449,77.73093,23-07-2025,01:59,high,Hebbal,humid,48
9400,assault,12.818615,77.630656,05-11-2025,21:07,high,MG Road,clear,70
9401,burglary,12.82744,77.718089,04-07-2025,01:03,critical,Indiranagar,humid,43
9402,chain_snatching,12.950742,77.741893,26-05-2025,10:58,high,MG Road,rainy,62
9403,public_damage,12.87929,77.504656,17-08-2025,02:58,moderate,Yelahanka,rainy,80
9404,cybercrime,12.875629,77.508201,05-11-2025,16:50,low,Yelahanka,humid,15
9405,public_damage,13.010584,77.706465,29-05-2025,13:28,moderate,Whitefield,humid,78
9406,pickpocketing,12.879656,77.662724,07-06-2025,00:38,moderate,Electronic City,cloudy,93
9407,burglary,13.080689,77.577614,05-10-2025,06:41,critical,Yelahanka,cloudy,40
9408,street_fight,12.992297,77.487433,26-05-2025,06:16,high,Indiranagar,clear,33
9409,harassment,12.979809,77.78736,06-07-2025,04:32,moderate,BTM,clear,33
9410,vandalism,12.830185,77.5014,04-05-2025,00:38,low,Yelahanka,clear,76
9411,vehicle_theft,13.036852,77.782261,21-10-2025,07:23,high,BTM,rainy,37
9412,burglary,12.935812,77.6422,14-06-2025,06:37,critical,Indiranagar,cloudy,48
9413,road_accident,12.850067,77.465787,18-11-2025,22:15,high,Malleshwaram,cloudy,14
9414,vehicle_theft,12.847675,77.778276,20-05-2025,00:29,high,MG Road,rainy,17
9415,chain_snatching,13.054793,77.579832,28-10-2025,10:44,high,Yelahanka,clear,26
9416,pickpocketing,13.035761,77.444366,02-06-2025,11:30,moderate,Malleshwaram,clear,85
9417,vandalism,12.81422,77.665856,14-10-2025,05:25,low,Whitefield,cloudy,39
9418,road_accident,12.898508,77.642527,19-05-2025,13:06,high,Whitefield,cloudy,38
9419,chain_snatching,12.952752,77.725827,27-09-2025,04:19,high,Hebbal,humid,59
9420,vehicle_theft,12.818289,77.430043,10-10-2025,02:45,high,Malleshwaram,clear,94
9421,pickpocketing,12.908014,77.776709,10-08-2025,03:17,moderate,Whitefield,cloudy,61
9422,pickpocketing,12.933432,77.675599,29-05-2025,06:44,moderate,MG Road,clear,24
9423,road_accident,12.982596,77.583322,30-08-2025,12:12,high,Indiranagar,humid,79
9424,vehicle_theft,12.887876,77.46511,04-11-2025,07:06,high,Yelahanka,humid,32
9425,chain_snatching,12.806611,77.549692,04-07-2025,16:37,high,Koramangala,clear,77
9426,chain_snatching,12.922203,77.427048,11-10-2025,13:55,high,MG Road,cloudy,83
9427,vandalism,13.050633,77.606702,04-04-2025,00:41,low,Indiranagar,humid,37
9428,public_damage,12.966587,77.62484,29-07-2025,00:42,moderate,MG Road,cloudy,36
9429,chain_snatching,13.024645,77.777117,21-10-2025,19:10,high,Whitefield,cloudy,93
9430,chain_snatching,12.934106,77.503817,11-11-2025,07:19,high,Indiranagar,cloudy,88
9431,chain_snatching,13.011249,77.713573,04-11-2025,10:18,high,Malleshwaram,clear,53
9432,street_fight,13.032691,77.601001,10-11-2025,20:41,high,Yelahanka,rainy,53
9433,pickpocketing,12.882108,77.735074,11-05-2025,06:49,moderate,Indiranagar,humid,11
9434,assault,13.034963,77.660558,14-07-2025,09:24,high,Jayanagar,clear,22
9435,vandalism,13.035812,77.606919,13-09-2025,22:50,low,Jayanagar,rainy,33
9436,vandalism,12.963196,77.456985,06-10-2025,08:12,low,Hebbal,humid,67
9437,assault,13.047019,77.531943,10-11-2025,09:10,high,Malleshwaram,clear,48
9438,vehicle_theft,13.031293,77.586458,30-07-2025,19:24,high,Jayanagar,rainy,92
9439,assault,12.967798,77.698759,29-05-2025,04:25,high,Yelahanka,rainy,60
9440,assault,12.849403,77.487149,03-09-2025,10:49,high,Whitefield,rainy,37
9441,public_damage,12.981118,77.502028,27-06-2025,12:44,moderate,MG Road,rainy,90
9442,vandalism,12.954047,77.458186,29-08-2025,05:40,low,Whitefield,clear,67
9443,assault,13.05079,77.701999,10-04-2025,12:23,high,Jayanagar,rainy,38
9444,street_fight,12.908453,77.626773,21-06-2025,03:01,high,Malleshwaram,humid,55
9445,harassment,12.930221,77.522487,30-04-2025,19:43,moderate,Yelahanka,clear,28
9446,assault,12.899476,77.413195,02-04-2025,13:37,high,Indiranagar,cloudy,88
9447,burglary,12.827596,77.500475,09-08-2025,15:56,critical,Jayanagar,humid,75
9448,vandalism,13.076107,77.721139,22-10-2025,00:15,low,Whitefield,clear,73
9449,pickpocketing,12.97992,77.768128,06-05-2025,21:28,moderate,BTM,cloudy,25
9450,vehicle_theft,12.881013,77.68836,22-10-2025,14:13,high,Whitefield,cloudy,27
9451,public_damage,12.907751,77.508593,14-05-2025,13:42,moderate,Yelahanka,clear,91
9452,road_accident,12.856991,77.681423,29-05-2025,16:46,high,Whitefield,cloudy,67
9453,cybercrime,12.800375,77.627829,19-08-2025,09:18,low,Hebbal,humid,24
9454,vehicle_theft,13.066651,77.63312,01-06-2025,00:59,high,Whitefield,rainy,60
9455,burglary,13.086455,77.796773,02-07-2025,20:14,critical,Jayanagar,humid,85
9456,public_damage,12.935924,77.488944,23-08-2025,12:13,moderate,Electronic City,cloudy,42
9457,road_accident,13.04113,77.628322,22-08-2025,02:06,high,Malleshwaram,cloudy,68
9458,vandalism,13.063361,77.727851,05-09-2025,13:33,low,Indiranagar,humid,71
9459,burglary,13.091783,77.421946,11-07-2025,23:43,critical,Malleshwaram,cloudy,35
9460,public_damage,12.954206,77.760037,11-04-2025,19:54,moderate,Hebbal,rainy,35
9461,cybercrime,12.968566,77.525687,04-09-2025,12:05,low,BTM,clear,69
9462,public_damage,13.061383,77.791086,10-07-2025,18:00,moderate,Indiranagar,rainy,31
9463,harassment,12.979395,77.665977,08-11-2025,16:28,moderate,BTM,cloudy,58
9464,cybercrime,12.92235,77.646886,23-04-2025,07:48,low,Indiranagar,clear,81
9465,burglary,12.920525,77.478735,18-11-2025,00:06,critical,Hebbal,humid,42
9466,street_fight,12.804083,77.535091,01-04-2025,06:15,high,Malleshwaram,rainy,58
9467,pickpocketing,13.083414,77.469905,09-05-2025,18:41,moderate,MG Road,rainy,74
9468,street_fight,12.85385,77.547035,28-08-2025,03:40,high,Whitefield,cloudy,49
9469,vandalism,12.822102,77.486164,12-04-2025,15:47,low,Hebbal,humid,52
9470,road_accident,13.030635,77.733629,03-07-2025,00:17,high,Malleshwaram,humid,84
9471,street_fight,13.07969,77.525013,04-05-2025,21:10,high,Hebbal,rainy,86
9472,vandalism,13.04402,77.533907,16-11-2025,21:29,low,BTM,cloudy,49
9473,pickpocketing,12.856165,77.56177,11-10-2025,22:46,moderate,BTM,clear,79
9474,pickpocketing,12.864441,77.466225,11-04-2025,20:17,moderate,MG Road,humid,63
9475,vandalism,13.013657,77.430952,25-08-2025,12:29,low,Yelahanka,rainy,22
9476,chain_snatching,12.819265,77.592313,21-10-2025,19:25,high,Yelahanka,cloudy,37
9477,road_accident,12.882012,77.607828,05-11-2025,22:31,high,Indiranagar,rainy,24
9478,vandalism,12.828449,77.514022,25-07-2025,02:34,low,Koramangala,humid,48
9479,burglary,12.8618,77.635393,12-06-2025,22:33,critical,Indiranagar,rainy,67
9480,street_fight,12.965513,77.749002,24-09-2025,14:22,high,Indiranagar,rainy,79
9481,road_accident,12.922502,77.742141,26-09-2025,20:26,high,Electronic City,cloudy,35
9482,assault,12.878563,77.570669,18-06-2025,22:44,high,Whitefield,humid,29
9483,public_damage,13.07891,77.698027,29-05-2025,23:43,moderate,MG Road,rainy,13
9484,road_accident,12.910591,77.600206,08-09-2025,10:20,high,Koramangala,cloudy,32
9485,pickpocketing,12.854717,77.529065,15-06-2025,11:39,moderate,MG Road,humid,28
9486,road_accident,13.023691,77.752108,31-07-2025,21:29,high,MG Road,rainy,67
9487,burglary,13.01261,77.797162,14-07-2025,02:43,critical,BTM,rainy,21
